ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006935	chemotaxis	38/458	427/15041	0.0889929742388759	2.92258368018981	7.14246065547064	3.16785635475208e-09	4.53722062658665e-06	3.95766189807366e-06	ANGPT1/CXCL11/HGF/FPR3/KIT/CCR1/C3AR1/CXCL10/CXCL9/CCR2/SEMA3C/GPNMB/CCR8/SLAMF8/CCR5/FPR2/CXCR2/CXCR6/MET/CCL28/FPR1/ACKR4/TNFRSF11A/TNFSF18/ANOS1/PLA2G7/FLRT2/CXCL5/FGF7/FLRT3/GREM1/CCR4/XCR1/CXCL8/S100A14/CCL18/CXCL6/CASR	38
GO:0042330	taxis	38/458	427/15041	0.0889929742388759	2.92258368018981	7.14246065547064	3.16785635475208e-09	4.53722062658665e-06	3.95766189807366e-06	ANGPT1/CXCL11/HGF/FPR3/KIT/CCR1/C3AR1/CXCL10/CXCL9/CCR2/SEMA3C/GPNMB/CCR8/SLAMF8/CCR5/FPR2/CXCR2/CXCR6/MET/CCL28/FPR1/ACKR4/TNFRSF11A/TNFSF18/ANOS1/PLA2G7/FLRT2/CXCL5/FGF7/FLRT3/GREM1/CCR4/XCR1/CXCL8/S100A14/CCL18/CXCL6/CASR	38
GO:0019730	antimicrobial humoral response	20/458	134/15041	0.149253731343284	4.90158378413609	8.03954425585282	4.06185050304088e-09	4.53722062658665e-06	3.95766189807366e-06	CXCL11/CXCL10/CXCL9/CCL28/LYZ/CXCL5/RNASE7/MMP7/VIP/REG1A/DMBT1/REG3A/JCHAIN/CXCL8/REG3G/LGALS4/PRSS2/CCL18/CXCL6/REG1B	20
GO:0006805	xenobiotic metabolic process	18/458	109/15041	0.165137614678899	5.42322022354874	8.21345798998457	4.71372814479046e-09	4.53722062658665e-06	3.95766189807366e-06	UGT1A1/UGT2A3/SLC28A3/CYP2S1/CYP2B6/SULT1B1/UGT1A6/UGT1A10/FMO1/NOS1/CYP2C18/SLC28A2/UGT2B7/CYP3A4/GSTA2/NR1I2/AADAC/UGT2B15	18
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	17/458	98/15041	0.173469387755102	5.69684074503164	8.2667193478732	5.84542724373441e-09	4.53722062658665e-06	3.95766189807366e-06	CXCL11/CXCL10/CXCL9/CCL28/CXCL5/RNASE7/MMP7/VIP/REG1A/DMBT1/REG3A/CXCL8/REG3G/LGALS4/CCL18/CXCL6/REG1B	17
GO:0006959	humoral immune response	26/458	230/15041	0.11304347826087	3.71241693563699	7.34617709321376	8.63402447517968e-09	5.58477483136206e-06	4.87140749336454e-06	NOTCH2/CXCL11/CXCL10/CXCL9/CCR2/C1QB/CCL28/VSIG4/LYZ/CXCL5/RNASE7/PTPRC/MMP7/VIP/REG1A/DMBT1/REG3A/CR1/JCHAIN/CXCL8/REG3G/LGALS4/PRSS2/CCL18/CXCL6/REG1B	26
GO:0007204	positive regulation of cytosolic calcium ion concentration	20/458	146/15041	0.136986301369863	4.49871388407011	7.52831567989994	1.83239321114587e-08	1.01593115035102e-05	8.86161889781222e-06	PRKG1/P2RX7/F2R/FPR3/CCR1/C3AR1/CCR2/CCR8/CCR5/FPR2/CXCR2/CXCR6/CCL28/FPR1/P2RY1/ACKR4/LPAR3/NOS1/CCR4/XCR1	20
GO:0090025	regulation of monocyte chemotaxis	9/458	27/15041	0.333333333333333	10.9468704512373	9.16755147663866	5.98763176395475e-08	2.90474985948855e-05	2.53371365169454e-05	CCR1/CXCL10/CCR2/SLAMF8/FPR2/TNFSF18/PLA2G7/GREM1/S100A14	9
GO:0060326	cell chemotaxis	28/458	292/15041	0.0958904109589041	3.14909971884908	6.57203586026824	8.43372601805349e-08	3.6368100751184e-05	3.17226466363275e-05	CXCL11/HGF/KIT/CCR1/C3AR1/CXCL10/CXCL9/CCR2/CCR8/SLAMF8/CCR5/FPR2/CXCR2/CXCR6/MET/CCL28/ACKR4/TNFRSF11A/TNFSF18/PLA2G7/CXCL5/GREM1/CCR4/XCR1/CXCL8/S100A14/CCL18/CXCL6	28
GO:0070098	chemokine-mediated signaling pathway	14/458	82/15041	0.170731707317073	5.60693364575567	7.41311643434314	1.60001660173577e-07	6.20966443133651e-05	5.41647725387603e-05	CXCL11/CCR1/CXCL10/CXCL9/CCR2/CCR8/CCR5/CXCR2/CXCR6/ACKR4/CCR4/XCR1/CCL18/CXCL6	14
GO:0071466	cellular response to xenobiotic stimulus	20/458	173/15041	0.115606936416185	3.7966024686372	6.55632888974811	3.18821097090345e-07	0.000112485879800694	9.81175739945024e-05	TLR3/UGT1A1/UGT2A3/ACER2/SLC28A3/CYP2S1/CYP2B6/SULT1B1/UGT1A6/UGT1A10/FMO1/NOS1/CYP2C18/SLC28A2/UGT2B7/CYP3A4/GSTA2/NR1I2/AADAC/UGT2B15	20
GO:0042742	defense response to bacterium	25/458	260/15041	0.0961538461538462	3.15775109170306	6.21969845651885	3.98557329164682e-07	0.000128900082874011	0.00011243512022751	TLR3/NOTCH2/GBP1/P2RX7/OAS3/GBP5/SLAMF8/FPR2/OAS2/ANXA3/LYZ/RNASE7/MMP7/GBP6/VIP/SFN/IL7R/DMBT1/CLEC4D/JCHAIN/REG3G/LGALS4/S100A14/CXCL6/ZG16	25
GO:0010837	regulation of keratinocyte proliferation	10/458	43/15041	0.232558139534884	7.63735147760739	7.72405910709164	4.83495780652249e-07	0.00014434208651626	0.000125904650249201	PTPRK/NOTCH2/FGFR2/EPPK1/LRG1/FGF7/OVOL1/SFN/REG3A/REG3G	10
GO:1990868	response to chemokine	14/458	91/15041	0.153846153846154	5.05240174672489	6.87140921448208	6.05288146097029e-07	0.000156608219666838	0.000136603977392845	CXCL11/CCR1/CXCL10/CXCL9/CCR2/CCR8/CCR5/CXCR2/CXCR6/ACKR4/CCR4/XCR1/CCL18/CXCL6	14
GO:1990869	cellular response to chemokine	14/458	91/15041	0.153846153846154	5.05240174672489	6.87140921448208	6.05288146097029e-07	0.000156608219666838	0.000136603977392845	CXCL11/CCR1/CXCL10/CXCL9/CCR2/CCR8/CCR5/CXCR2/CXCR6/ACKR4/CCR4/XCR1/CCL18/CXCL6	14
GO:0043616	keratinocyte proliferation	11/458	56/15041	0.196428571428571	6.45083437305053	7.24205543794454	7.99806498252752e-07	0.000194003063732433	0.00016922221699874	PTPRK/NOTCH2/FGFR2/EPPK1/LRG1/FGF7/OVOL1/SFN/REG3A/REG3G/EREG	11
GO:0090026	positive regulation of monocyte chemotaxis	7/458	19/15041	0.368421052631579	12.0991726039991	8.57900154577643	8.50576584601598e-07	0.000194181630872871	0.000169377974989396	CCR1/CXCL10/CCR2/FPR2/TNFSF18/PLA2G7/S100A14	7
GO:0002548	monocyte chemotaxis	10/458	46/15041	0.217391304347826	7.13926333776343	7.39018248384314	9.47128341069648e-07	0.00020421139398285	0.000178126593267835	CCR1/CXCL10/CCR2/SLAMF8/FPR2/TNFRSF11A/TNFSF18/PLA2G7/GREM1/S100A14	10
GO:0043588	skin development	24/458	260/15041	0.0923076923076923	3.03144104803493	5.85561087168747	1.41946055376242e-06	0.000289943495218523	0.000252907764038778	TNFSF13B/ADAM9/LGR4/FGFR2/FRAS1/GRHL2/MET/IGFBP5/CLDN1/INHBA/COL5A2/FGF7/ITGB6/OVOL1/SFN/FOXQ1/POU2F3/REG3A/REG3G/DKK1/EREG/LGR5/KRT7/PLA2G10	24
GO:0009410	response to xenobiotic stimulus	30/458	384/15041	0.078125	2.56567276200873	5.50778886513394	2.38471051438628e-06	0.000462753075316658	0.000403643632329804	TLR3/P2RX7/SEMA3C/UGT1A1/CYBB/SLC1A3/UGT2A3/HTR2B/ACER2/SLC28A3/CYP2S1/GRIN2A/CYP2B6/SLC1A1/MMP7/SULT1B1/UGT1A6/UGT1A10/FMO1/NOS1/CYP2C18/SLC28A2/UGT2B7/SPINK4/CYP3A4/GSTA2/GATA4/NR1I2/AADAC/UGT2B15	30
GO:0002274	myeloid leukocyte activation	22/458	240/15041	0.0916666666666667	3.01038937409025	5.56382537552245	4.367707352874e-06	0.000807193916024	0.000704087561245253	TLR3/NOTCH2/TLR1/ADAM9/KIT/FCGR3A/CD84/CCR2/FPR2/CXCR2/ANXA3/VSIG4/MT1G/FCAR/PTPRC/ITGB6/HAVCR1/CLEC4D/IL31RA/CXCL8/PLA2G10/CXCL6	22
GO:0008544	epidermis development	26/458	320/15041	0.08125	2.66829967248908	5.34581120035561	5.6001598907624e-06	0.000987919115274948	0.000861727952568989	ADAM9/LGR4/PLS1/FGFR2/SVEP1/GRHL2/MET/LAMA3/IGFBP5/CLDN1/INHBA/FGF7/OVOL1/SFN/FOXQ1/POU2F3/LAMC2/REG3A/REG3G/DKK1/SFRP4/EREG/LGR5/LAMB3/KRT7/PLA2G10	26
GO:0019722	calcium-mediated signaling	21/458	227/15041	0.092511013215859	3.03811823096012	5.48326646564027	6.24111573279793e-06	0.00105312044169516	0.000918600832799915	GBP1/P2RX7/CCR1/C3AR1/FCGR3A/CCR2/CCR8/CCR5/FPR2/CXCR2/CXCR6/ACKR4/NR5A2/HTR2B/GRIN2A/PTPRC/TRAT1/NOS1/CCR4/XCR1/CXCL8	21
GO:0042445	hormone metabolic process	20/458	213/15041	0.0938967136150235	3.08362547922176	5.42751949114628	8.29517170981706e-06	0.00134139839190833	0.00117005579906893	CPA3/UGT1A1/ALDH1A3/HSD17B2/NR5A2/PLA2G7/INHBA/ANPEP/CYP2S1/ACE2/IYD/SULT1B1/CYP2C18/UGT2B7/PNLIP/AKR1B10/CYP3A4/SPP1/ALDH1A2/UGT2B15	20
GO:0019835	cytolysis	5/458	11/15041	0.454545454545455	14.9275506153235	8.18888584446756	1.01676142405296e-05	0.00152572683742455	0.00133083917849642	GBP1/GBP5/CCL28/RNASE7/SFN	5
GO:0097529	myeloid leukocyte migration	20/458	216/15041	0.0925925925925926	3.04079734756591	5.35380593656891	1.02213083671833e-05	0.00152572683742455	0.00133083917849642	KITLG/KIT/CCR1/C3AR1/CXCL10/CXCL9/CCR2/SLAMF8/FPR2/CXCR2/CCL28/TNFRSF11A/TNFSF18/PLA2G7/CXCL5/GP2/GREM1/CXCL8/S100A14/CXCL6	20
GO:0030595	leukocyte chemotaxis	20/458	217/15041	0.0921658986175115	3.0267844565633	5.32951818017411	1.09477213349867e-05	0.0015736335741142	0.00137262658141588	CXCL11/KIT/CCR1/C3AR1/CXCL10/CXCL9/CCR2/SLAMF8/CCR5/FPR2/CXCR2/CCL28/TNFRSF11A/TNFSF18/PLA2G7/CXCL5/GREM1/CXCL8/S100A14/CXCL6	20
GO:0050673	epithelial cell proliferation	30/458	419/15041	0.0715990453460621	2.35135642150681	4.97172101662706	1.34454401924039e-05	0.0018636340495257	0.00162558404732222	PTPRK/NOTCH2/LGR4/HGF/KIT/FGFR2/TGFA/SERPINB5/IGFBP5/CLDN1/HTR2B/EPPK1/HNF1B/LRG1/FGF7/ODAM/COL8A1/CLDN18/SULF1/OVOL1/SFN/WNT2/HMGA2/REG3A/PKHD1/REG3G/EREG/LGR5/GHSR/ALDH1A2	30
GO:0014831	gastro-intestinal system smooth muscle contraction	5/458	12/15041	0.416666666666667	13.6835880640466	7.78934480152308	1.69943954904817e-05	0.00227431892753654	0.0019838103774007	KIT/HTR2B/SULF1/HTR1D/GHSR	5
GO:0035987	endodermal cell differentiation	9/458	51/15041	0.176470588235294	5.7954020035962	6.07914512509872	2.03033733505079e-05	0.00262657973244404	0.00229107539281521	LAMA3/HNF1B/INHBA/COL5A2/COL8A1/COL12A1/HMGA2/DKK1/LAMB3	9
GO:0043410	positive regulation of MAPK cascade	30/458	432/15041	0.0694444444444445	2.28059801067443	4.78605484400126	2.40836078283821e-05	0.00301511232199841	0.00262997904163249	TLR3/ANGPT1/NOTCH2/ADAM9/P2RX7/F2R/HGF/KIT/CCR1/DDR2/FGFR2/INAVA/PDGFC/GPNMB/FPR2/P2RY1/TGFA/TNFRSF11A/HTR2B/INHBA/FGF7/HAND2/PTPRC/MST1R/LPAR3/SH3RF2/NRK/DKK1/ERN2/CASR	30
GO:0048732	gland development	29/458	418/15041	0.069377990430622	2.27841562023359	4.69759085587968	3.348675838409e-05	0.00386392101072016	0.00337036574146003	NOTCH2/ARHGAP5/HGF/IGSF3/FGFR2/SEMA3C/MET/OAS2/TGFA/TNFRSF11A/SERPINB5/ALDH1A3/NR5A2/IGFBP5/CLDN1/ONECUT2/HNF1B/E2F8/FGF7/HAND2/E2F7/SULF1/UGT1A10/WNT2/XDH/HMGA2/ONECUT1/PSAPL1/ALDH1A2	29
GO:0031640	killing of cells of another organism	12/458	96/15041	0.125	4.10507641921397	5.40870343365313	3.38503773162807e-05	0.00386392101072016	0.00337036574146003	GBP1/CXCL11/CXCL10/CXCL9/GBP5/CCL28/LYZ/RNASE7/SFN/CXCL8/CCL18/CXCL6	12
GO:0141061	disruption of cell in another organism	12/458	96/15041	0.125	4.10507641921397	5.40870343365313	3.38503773162807e-05	0.00386392101072016	0.00337036574146003	GBP1/CXCL11/CXCL10/CXCL9/GBP5/CCL28/LYZ/RNASE7/SFN/CXCL8/CCL18/CXCL6	12
GO:0010838	positive regulation of keratinocyte proliferation	5/458	14/15041	0.357142857142857	11.7287897691828	7.11724357822306	4.08390056095828e-05	0.00452846230773689	0.00395002231700507	NOTCH2/LRG1/FGF7/REG3A/REG3G	5
GO:0007492	endoderm development	11/458	84/15041	0.130952380952381	4.30055624870035	5.37573378870225	4.6350837073827e-05	0.00499687774120896	0.00435860503010022	LAMA3/HNF1B/INHBA/COL5A2/COL8A1/COL12A1/HMGA2/ONECUT1/DKK1/LAMB3/GATA4	11
GO:0141060	disruption of anatomical structure in another organism	12/458	100/15041	0.12	3.94087336244541	5.22901286130287	5.10030564663734e-05	0.0053498070850269	0.00466645318907132	GBP1/CXCL11/CXCL10/CXCL9/GBP5/CCL28/LYZ/RNASE7/SFN/CXCL8/CCL18/CXCL6	12
GO:0048771	tissue remodeling	16/458	168/15041	0.0952380952380952	3.12767727178208	4.91466958666346	5.54730890126128e-05	0.00566491201226216	0.00494130840706685	NOTCH2/LGR4/P2RX7/F2R/MITF/DDR2/CCR2/SEMA3C/GPNMB/TNFRSF11A/IGFBP5/HAND2/CLDN18/GREM1/SIGLEC15/SPP1	16
GO:0060348	bone development	18/458	205/15041	0.0878048780487805	2.88356587496006	4.8120768116934	5.69264541299212e-05	0.00566491201226216	0.00494130840706685	PRKG1/NOTCH2/BMPR1B/EVC/DDR2/FGFR2/PDGFC/FBN1/BNC2/ADAMTS12/PTPRC/ITGB6/CLDN18/OGN/SULF1/GREM1/SFRP4/SIGLEC15	18
GO:0002430	complement receptor mediated signaling pathway	5/458	15/15041	0.333333333333333	10.9468704512373	6.83036037832871	5.9730149483954e-05	0.00579531775368063	0.00505505686158937	FPR3/C3AR1/FPR2/FPR1/CR1	5
GO:0001906	cell killing	19/458	226/15041	0.084070796460177	2.76093635274568	4.72694196204833	6.44325772512876e-05	0.00609909347103042	0.00532002999846318	GBP1/CXCL11/P2RX7/CXCL10/FCGR3A/CXCL9/GBP5/CCL28/LYZ/RNASE7/PTPRC/SFN/FCGR3B/IL7R/CR1/NECTIN4/CXCL8/CCL18/CXCL6	19
GO:0001706	endoderm formation	9/458	59/15041	0.152542372881356	5.0095847827696	5.46856942234444	6.76013532581945e-05	0.00610141516267565	0.00532205513043705	LAMA3/HNF1B/INHBA/COL5A2/COL8A1/COL12A1/HMGA2/DKK1/LAMB3	9
GO:0050918	positive chemotaxis	9/458	59/15041	0.152542372881356	5.0095847827696	5.46856942234444	6.76013532581945e-05	0.00610141516267565	0.00532205513043705	ANGPT1/HGF/CXCL10/GPNMB/FPR2/MET/FGF7/CXCL8/CASR	9
GO:0002009	morphogenesis of an epithelium	31/458	483/15041	0.0641821946169772	2.10778250924444	4.3854123053135	7.84524480876058e-05	0.00691986252336359	0.00603595868540049	NOTCH2/LGR4/HGF/FGFR2/CXCL10/FRAS1/SEMA3C/GRHL2/MET/SERPINB5/ALDH1A3/IGFBP5/ADAMTS12/CA2/HNF1B/LRG1/FREM2/FGF7/HAND2/FLRT3/SULF1/FOXQ1/WNT2/GREM1/HMGA2/PKHD1/LGR5/PLA2G10/ALDH1A2/GATA4/CASR	31
GO:0031589	cell-substrate adhesion	25/458	353/15041	0.0708215297450425	2.32582233383228	4.46708864337355	8.38022418462795e-05	0.00722747779123135	0.00630428093047099	PTPRK/ANGPT1/GBP1/ADAM9/EPHA3/PPFIA2/SVEP1/CCL28/ITGBL1/ANTXR1/SPOCK1/ADAMTS12/ONECUT2/ACER2/CDH11/KIF14/CCDC80/ITGB6/COL8A1/SIGLEC1/CEACAM6/NDNF/GREM1/ONECUT1/PKHD1	25
GO:0002768	immune response-regulating cell surface receptor signaling pathway	25/458	354/15041	0.0706214689265537	2.31925221424518	4.45139500960561	8.76700818836066e-05	0.00739668669109298	0.00645187604891713	TLR1/GBP1/FPR3/KIT/GCSAML/C3AR1/FCGR3A/PIK3AP1/FPR2/THEMIS/FPR1/MNDA/FYB1/FCAR/PTPRC/LAX1/TRAT1/FCGR3B/CLEC4D/CR1/PIGR/VTCN1/BTNL8/S100A14/HHLA2	25
GO:0002407	dendritic cell chemotaxis	6/458	26/15041	0.230769230769231	7.57860262008734	5.94964260740033	0.000105731610518574	0.00854884125880391	0.00745686095236262	CCR1/CCR2/SLAMF8/CCR5/CXCR2/TNFSF18	6
GO:0042178	xenobiotic catabolic process	6/458	26/15041	0.230769230769231	7.57860262008734	5.94964260740033	0.000105731610518574	0.00854884125880391	0.00745686095236262	CYP2B6/UGT1A10/NOS1/CYP2C18/CYP3A4/NR1I2	6
GO:0070374	positive regulation of ERK1 and ERK2 cascade	16/458	179/15041	0.0893854748603352	2.93547364055524	4.61645245626493	0.000118123658318635	0.00935587587621675	0.00816080956289428	ANGPT1/NOTCH2/F2R/CCR1/DDR2/FGFR2/PDGFC/GPNMB/FPR2/P2RY1/TNFRSF11A/HTR2B/INHBA/HAND2/PTPRC/CASR	16
GO:0042573	retinoic acid metabolic process	6/458	27/15041	0.222222222222222	7.29791363415818	5.80448370365453	0.000132474163163272	0.0102826445447331	0.00896919807859119	UGT1A1/ALDH1A3/CYP2S1/CYP2C18/CYP3A4/ALDH1A2	6
GO:0034103	regulation of tissue remodeling	9/458	66/15041	0.136363636363636	4.47826518459706	5.01862171273505	0.000164976456958407	0.0123210014357103	0.0107471868664463	P2RX7/DDR2/GPNMB/TNFRSF11A/HAND2/CLDN18/GREM1/SIGLEC15/SPP1	9
GO:0007586	digestion	13/458	130/15041	0.1	3.28406113537118	4.63510134585701	0.000167480587511505	0.0123210014357103	0.0107471868664463	CRACD/PLS1/INAVA/SLC5A1/SLC9A4/PNLIP/CLDN2/GCNT3/PRSS2/GHSR/CTRB2/MUC6/NR1I2	13
GO:0050900	leukocyte migration	25/458	369/15041	0.0677506775067751	2.22497366895066	4.22209981909622	0.00016825897348432	0.0123210014357103	0.0107471868664463	KITLG/CXCL11/KIT/GCSAML/CCR1/C3AR1/CXCL10/CXCL9/CCR2/SLAMF8/CCR5/FPR2/CXCR2/CCL28/TNFRSF11A/TNFSF18/PLA2G7/CHST4/CXCL5/GP2/GREM1/CXCL8/S100A14/ADTRP/CXCL6	25
GO:0002237	response to molecule of bacterial origin	23/458	330/15041	0.0696969696969697	2.28889109434961	4.19551534984108	0.000202235199482119	0.0145347186887056	0.0126781364821539	TLR1/ADAM9/P2RX7/F2R/FGFR2/CXCL10/CXCL9/INAVA/GBP5/CCR5/CCL28/CMPK2/TNFRSF11A/CLDN1/FCAR/CXCL5/FMO1/NOS1/CXCL8/S100A14/GHSR/CXCL6/NR1I2	23
